,location_key,county,cumulative_confirmed,cumulative_deceased,2020_earlyPop,2020_pop,2021_pop,2022_pop,state,cumulative_percentage,dead_percentage
239,CA,6115,17944.0,122.0,81578.0,81994.0,83216.0,84310.0,California,0.21283359032143281,0.0014470406831929782
240,CO,8001,137720.0,1380.0,519582.0,520479.0,523592.0,527575.0,Colorado,0.26104345353741176,0.002615741837653414
241,CO,8003,4560.0,62.0,16381.0,16377.0,16563.0,16592.0,Colorado,0.274831243972999,0.0037367405978784955
242,CO,8005,158561.0,1284.0,655058.0,655207.0,656557.0,655808.0,Colorado,0.24177960622621256,0.0019578901141797597
243,CO,8007,2926.0,16.0,13356.0,13425.0,13798.0,14003.0,Colorado,0.208955223880597,0.0011426122973648503
244,CO,8009,855.0,13.0,3510.0,3482.0,3487.0,3432.0,Colorado,0.2491258741258741,0.003787878787878788
245,CO,8011,2560.0,47.0,5651.0,5478.0,5337.0,5399.0,Colorado,0.4741618818299685,0.008705315799222077
246,CO,8013,68435.0,391.0,330764.0,330922.0,327075.0,327468.0,Colorado,0.20898225170092954,0.0011940097963770507
247,CO,8014,13997.0,116.0,74105.0,74484.0,75375.0,76121.0,Colorado,0.18387829902392244,0.0015238895968261057
248,CO,8015,4749.0,47.0,19473.0,19477.0,19711.0,20223.0,Colorado,0.23483162735499183,0.0023240864362359687
249,CO,8017,322.0,9.0,1748.0,1744.0,1716.0,1732.0,Colorado,0.1859122401847575,0.005196304849884526
250,CO,8019,1601.0,12.0,9394.0,9393.0,9445.0,9355.0,Colorado,0.17113842864778195,0.001282736504543025
251,CO,8021,1763.0,54.0,7467.0,7458.0,7578.0,7579.0,Colorado,0.23261644016360997,0.007124950521176936
252,CO,8023,708.0,18.0,3496.0,3501.0,3595.0,3603.0,Colorado,0.1965029142381349,0.004995836802664446
253,CO,8025,3347.0,30.0,5919.0,5694.0,5731.0,5614.0,Colorado,0.5961881011756324,0.005343783398646241
254,CO,8027,656.0,21.0,4703.0,4719.0,5064.0,5335.0,Colorado,0.12296157450796626,0.003936269915651359
255,CO,8029,6232.0,140.0,31199.0,31051.0,31383.0,31602.0,Colorado,0.19720270868932346,0.00443009936079995
256,CO,8031,177033.0,1360.0,715538.0,717556.0,711323.0,713252.0,Colorado,0.24820540285901757,0.0019067594622938315
257,CO,8033,367.0,8.0,2326.0,2332.0,2370.0,2455.0,Colorado,0.14949083503054988,0.003258655804480652
258,CO,8035,81400.0,460.0,357998.0,360303.0,369825.0,375988.0,Colorado,0.21649627115759013,0.001223443301381959
259,CO,8037,16274.0,35.0,55730.0,55665.0,55773.0,55285.0,Colorado,0.2943655602785566,0.0006330831147689246
260,CO,8039,4880.0,40.0,26049.0,26207.0,27133.0,27799.0,Colorado,0.1755458829454297,0.0014389006798805712
261,CO,8041,190541.0,1695.0,730402.0,732342.0,737228.0,740567.0,Colorado,0.2572906975331064,0.002288786834952138
262,CO,8043,15481.0,187.0,48938.0,48878.0,49234.0,49621.0,Colorado,0.3119848451260555,0.003768565728219907
263,CO,8045,15076.0,91.0,61688.0,61792.0,62195.0,62271.0,Colorado,0.2421030656324774,0.0014613544025308732
264,CO,8047,977.0,5.0,5810.0,5824.0,5899.0,5891.0,Colorado,0.1658462060770667,0.0008487523340689187
265,CO,8049,3599.0,28.0,15717.0,15748.0,15870.0,15769.0,Colorado,0.22823260828207242,0.001775635741010844
266,CO,8051,3407.0,14.0,16917.0,16945.0,17309.0,17267.0,Colorado,0.19731279318932066,0.0008107951583946255
267,CO,8053,131.0,0.0,784.0,788.0,773.0,775.0,Colorado,0.16903225806451613,0.0
268,CO,8055,1452.0,35.0,6816.0,6827.0,6922.0,7082.0,Colorado,0.2050268285794973,0.004942106749505789
269,CO,8057,166.0,0.0,1379.0,1378.0,1357.0,1302.0,Colorado,0.12749615975422426,0.0
270,CO,8059,128067.0,1356.0,582902.0,583050.0,580926.0,576143.0,Colorado,0.2222833567360881,0.0023535823571578583
271,CO,8061,336.0,6.0,1445.0,1452.0,1446.0,1424.0,Colorado,0.23595505617977527,0.004213483146067416
272,CO,8063,1621.0,35.0,7086.0,7066.0,6936.0,6961.0,Colorado,0.2328688406838098,0.005028013216491883
273,CO,8065,1843.0,23.0,7428.0,7404.0,7397.0,7327.0,Colorado,0.2515354169510031,0.0031390746553841956
274,CO,8067,13002.0,86.0,55639.0,55675.0,56187.0,56607.0,Colorado,0.22968890773225925,0.001519246736269366
275,CO,8069,81210.0,507.0,359066.0,359899.0,362713.0,366778.0,Colorado,0.22141458866126104,0.001382307553888183
276,CO,8071,3635.0,43.0,14557.0,14482.0,14318.0,14327.0,Colorado,0.25371675856773923,0.0030013261673762824
277,CO,8073,2199.0,9.0,5677.0,5665.0,5477.0,5510.0,Colorado,0.3990925589836661,0.001633393829401089
278,CO,8075,7480.0,109.0,21527.0,21204.0,21122.0,20823.0,Colorado,0.35921817221341784,0.005234596359794458
279,CO,8077,43093.0,565.0,155710.0,156005.0,157434.0,158636.0,Colorado,0.27164704102473586,0.0035616127486825183
280,CO,8079,241.0,2.0,865.0,871.0,929.0,931.0,Colorado,0.2588614393125671,0.0021482277121374865
281,CO,8081,3062.0,52.0,13291.0,13264.0,13155.0,13177.0,Colorado,0.232374592092282,0.0039462700159368595
282,CO,8083,6229.0,81.0,25846.0,25883.0,26216.0,26468.0,Colorado,0.23534078887713467,0.003060299229257972
283,CO,8085,9398.0,160.0,42680.0,42817.0,43230.0,43811.0,Colorado,0.2145123370842939,0.003652050854808153
284,CO,8087,5735.0,138.0,29106.0,29072.0,28995.0,29239.0,Colorado,0.1961421389240398,0.0047197236567598074
285,CO,8089,4322.0,130.0,18692.0,18667.0,18536.0,18303.0,Colorado,0.23613615254329892,0.0071026607659946455
286,CO,8091,884.0,6.0,4880.0,4881.0,5059.0,5100.0,Colorado,0.17333333333333334,0.001176470588235294
287,CO,8093,2913.0,20.0,17395.0,17419.0,17758.0,17939.0,Colorado,0.16238363342438264,0.0011148893472322872
288,CO,8095,894.0,19.0,4537.0,4531.0,4508.0,4449.0,Colorado,0.200944032366824,0.004270622611822881
289,CO,8097,6676.0,7.0,17358.0,17354.0,17350.0,16876.0,Colorado,0.3955913723631192,0.0004147902346527613
290,CO,8099,2654.0,51.0,11995.0,12010.0,11994.0,11854.0,Colorado,0.22389066981609584,0.004302345199932512
291,CO,8101,47690.0,802.0,168168.0,168325.0,169332.0,169544.0,Colorado,0.2812839145000708,0.004730335488132874
292,CO,8103,1696.0,13.0,6531.0,6524.0,6453.0,6569.0,Colorado,0.25818237174608005,0.001978992236261227
293,CO,8105,2856.0,46.0,11539.0,11538.0,11388.0,11325.0,Colorado,0.25218543046357617,0.004061810154525386
294,CO,8107,6562.0,25.0,24824.0,24829.0,25056.0,25007.0,Colorado,0.26240652617267163,0.0009997200783780542
295,CO,8109,1203.0,12.0,6372.0,6393.0,6505.0,6623.0,Colorado,0.18163974029895819,0.0018118677336554432
296,CO,8111,203.0,2.0,703.0,710.0,740.0,803.0,Colorado,0.25280199252801994,0.0024906600249066002
297,CO,8113,2322.0,8.0,8071.0,8054.0,8074.0,8003.0,Colorado,0.29014119705110586,0.0009996251405722854
298,CO,8115,490.0,11.0,2402.0,2390.0,2331.0,2295.0,Colorado,0.21350762527233116,0.004793028322440087
299,CO,8117,10087.0,15.0,31052.0,30994.0,30971.0,30565.0,Colorado,0.3300179944380828,0.000490757402257484
300,CO,8119,4897.0,58.0,24711.0,24747.0,24939.0,24857.0,Colorado,0.19700687934988131,0.0023333467433720883
301,CO,8121,1066.0,28.0,4814.0,4808.0,4850.0,4812.0,Colorado,0.22152950955943473,0.005818786367414797
302,CO,8123,85893.0,703.0,328976.0,331427.0,339811.0,350176.0,Colorado,0.24528522799963448,0.00200756191172439
303,CO,8125,1886.0,23.0,9990.0,9979.0,9943.0,9899.0,Colorado,0.19052429538337207,0.002323467016870391
304,CT,9001,214106.0,2733.0,956446.0,956446.0,956446.0,956446.0,Connecticut,0.22385581621962974,0.0028574535310932347
305,CT,9003,187284.0,3157.0,898636.0,898636.0,898636.0,898636.0,Connecticut,0.2084091890376081,0.003513102079151069
306,CT,9005,33423.0,462.0,185175.0,185175.0,185175.0,185175.0,Connecticut,0.18049412717699473,0.002494937221547185
307,CT,9007,30049.0,481.0,164568.0,164568.0,164568.0,164568.0,Connecticut,0.18259321374750861,0.002922803947304458
308,CT,9009,205522.0,2839.0,864751.0,864751.0,864751.0,864751.0,Connecticut,0.23766610272783725,0.0032830259808892966
309,CT,9011,58138.0,662.0,269131.0,269131.0,269131.0,269131.0,Connecticut,0.2160211941396569,0.0024597686628444883
310,CT,9013,21898.0,275.0,150120.0,150120.0,150120.0,150120.0,Connecticut,0.14586997069011456,0.0018318678390620837
311,CT,9015,26643.0,305.0,116503.0,116503.0,116503.0,116503.0,Connecticut,0.2286893899727904,0.0026179583358368454
312,DC,11001,143943.0,1340.0,,,,,,,
313,DE,10001,51836.0,650.0,181856.0,182362.0,184371.0,186946.0,Delaware,0.27727793052539235,0.0034769398649877503
314,DE,10003,151392.0,1424.0,570721.0,570873.0,572714.0,575494.0,Delaware,0.26306442812609687,0.0024743959102961977
315,DE,10005,63138.0,857.0,237380.0,238879.0,247722.0,255956.0,Delaware,0.24667520980168467,0.0033482317273281345
316,FL,12001,69008.0,665.0,278475.0,279742.0,281817.0,284030.0,Florida,0.24296025067774532,0.002341301975143471
317,FL,12003,8712.0,142.0,28263.0,28115.0,28673.0,27803.0,Florida,0.31334748048771716,0.005107362514836528
318,FL,12005,45926.0,827.0,175204.0,174506.0,179498.0,185134.0,Florida,0.2480689662622749,0.00446703468838787
319,FL,12007,7538.0,150.0,28306.0,28224.0,28050.0,27313.0,Florida,0.27598579431040166,0.005491890308644235
320,FL,12009,135740.0,2100.0,606603.0,608713.0,617742.0,630693.0,Florida,0.21522357153163266,0.0033296706955682084
321,FL,12011,614436.0,5852.0,1944376.0,1943266.0,1935729.0,1947026.0,Florida,0.3155766795101863,0.0030056095809711837
322,FL,12013,4103.0,98.0,13644.0,13703.0,13514.0,13464.0,Florida,0.3047385620915033,0.007278669043374926
323,FL,12015,36528.0,812.0,186850.0,188013.0,194934.0,202661.0,Florida,0.1802418817631414,0.00400669097655691
324,FL,12017,29988.0,976.0,153855.0,154565.0,158113.0,162529.0,Florida,0.18450861077100086,0.006005082169951209
325,FL,12019,53825.0,856.0,218250.0,218933.0,222533.0,226589.0,Florida,0.23754462926267383,0.0037777650283111713
326,FL,12021,85078.0,1000.0,375760.0,377293.0,387241.0,397994.0,Florida,0.2137670417141967,0.002512600692472751
327,FL,12023,21193.0,402.0,69701.0,69737.0,69902.0,71908.0,Florida,0.2947238137620293,0.0055904767202536575
328,FL,12027,9455.0,150.0,33975.0,34087.0,34340.0,35312.0,Florida,0.2677560036248301,0.004247847757136384
329,FL,12029,4046.0,70.0,16758.0,16690.0,16905.0,17124.0,Florida,0.2362765708946508,0.004087829946274235
330,FL,12031,255189.0,3410.0,995560.0,997604.0,1002252.0,1016536.0,Florida,0.2510378383057757,0.003354529500184942
331,FL,12033,78190.0,1311.0,321897.0,322551.0,323480.0,324878.0,Florida,0.24067496106230646,0.004035360966270415
332,FL,12035,22651.0,359.0,115383.0,116030.0,120904.0,126705.0,Florida,0.17876958288938874,0.002833353064204254
333,FL,12037,3087.0,52.0,12452.0,12463.0,12175.0,12498.0,Florida,0.24699951992318772,0.004160665706513042
334,FL,12039,13475.0,207.0,43820.0,43402.0,43554.0,43403.0,Florida,0.3104624104324586,0.004769255581411423
335,FL,12041,4562.0,93.0,17862.0,17883.0,18306.0,18992.0,Florida,0.24020640269587196,0.004896798652064027
336,FL,12043,1995.0,36.0,12127.0,12068.0,12268.0,12454.0,Florida,0.16018949735024893,0.0028906375461699055
337,FL,12045,4292.0,79.0,14200.0,14264.0,14452.0,15314.0,Florida,0.2802664228810239,0.005158678333550999
338,FL,12047,3841.0,56.0,14006.0,13733.0,13082.0,13217.0,Florida,0.2906105772868276,0.004236967541802224
339,FL,12049,8696.0,125.0,25326.0,25331.0,25307.0,25645.0,Florida,0.33909144082667186,0.004874244492103724
340,FL,12051,11773.0,160.0,39626.0,39725.0,40212.0,41339.0,Florida,0.284791601151455,0.0038704371174919567
341,FL,12053,42396.0,1095.0,194515.0,195627.0,200649.0,206896.0,Florida,0.2049145464387905,0.005292514113370969
342,FL,12055,24304.0,686.0,101238.0,101345.0,103295.0,105618.0,Florida,0.2301122914654699,0.006495105001041489
343,FL,12057,379994.0,3793.0,1459773.0,1466160.0,1484455.0,1513301.0,Florida,0.25110272179824106,0.002506441216915868
344,FL,12059,5429.0,87.0,19657.0,19569.0,19295.0,19651.0,Florida,0.27627092768815836,0.004427255610401506
345,FL,12061,33156.0,654.0,159789.0,160439.0,163814.0,167352.0,Florida,0.19812132511114297,0.00390793058941632
346,FL,12063,14854.0,280.0,47309.0,47079.0,47154.0,48211.0,Florida,0.30810395967725207,0.00580780319844019
347,FL,12065,3964.0,61.0,14507.0,14390.0,14476.0,15042.0,Florida,0.26352878606568275,0.0040553117936444625
348,FL,12067,2780.0,61.0,8225.0,8214.0,7958.0,7786.0,Florida,0.3570511173901875,0.007834574877986129
349,FL,12069,86320.0,1504.0,383959.0,386194.0,396242.0,410139.0,Florida,0.21046523251873145,0.003667049463718398
350,FL,12071,191963.0,2158.0,760820.0,765504.0,790676.0,822453.0,Florida,0.23340300296795075,0.0026238581414378694
351,FL,12073,85724.0,663.0,292203.0,293948.0,296081.0,297369.0,Florida,0.28827483698704304,0.0022295531814008856
352,FL,12075,10284.0,169.0,42912.0,43059.0,44158.0,45260.0,Florida,0.227220503756076,0.003733981440565621
353,FL,12077,2507.0,30.0,7976.0,7805.0,7308.0,7603.0,Florida,0.3297382612126792,0.003945810864132579
354,FL,12079,5849.0,97.0,17970.0,17866.0,18069.0,18198.0,Florida,0.32140894603802617,0.005330256072095835
355,FL,12081,96960.0,1434.0,399705.0,401593.0,413474.0,429125.0,Florida,0.22594815030585494,0.0033416836586076318
356,FL,12083,84120.0,2105.0,375906.0,377459.0,385084.0,396415.0,Florida,0.21220185916274611,0.005310091696832864
357,FL,12085,30920.0,616.0,158435.0,158658.0,160249.0,162006.0,Florida,0.19085712874831795,0.003802328308828068
358,FL,12086,1209302.0,10921.0,2701762.0,2695501.0,2670421.0,2673837.0,Florida,0.45227214673145744,0.0040843925789043984
359,FL,12087,18412.0,119.0,82879.0,82852.0,82265.0,81708.0,Florida,0.22533901209183924,0.0014564057375042836
360,FL,12089,21949.0,294.0,90355.0,91027.0,94393.0,97899.0,Florida,0.22420045148571488,0.0030030950265069103
361,FL,12091,51630.0,688.0,211664.0,212071.0,213647.0,216482.0,Florida,0.23849557930913426,0.0031780933287756026
362,FL,12093,10649.0,183.0,39636.0,39642.0,40044.0,40412.0,Florida,0.2635108383648421,0.004528357913491043
363,FL,12095,383010.0,2835.0,1429901.0,1431573.0,1427928.0,1452726.0,Florida,0.2636491671519612,0.0019515035870494505
364,FL,12097,115328.0,1147.0,388664.0,391118.0,404020.0,422545.0,Florida,0.27293661030186134,0.0027145037806624145
365,FL,12099,375184.0,5059.0,1492198.0,1494173.0,1503223.0,1518477.0,Florida,0.24707914574932646,0.003331627676942094
366,FL,12101,123993.0,1900.0,561897.0,566126.0,584927.0,608794.0,Florida,0.20366987848106255,0.0031209243192278505
367,FL,12103,212746.0,3356.0,959103.0,959465.0,959046.0,961739.0,Florida,0.22120970450402863,0.003489512227329868
368,FL,12105,202456.0,2991.0,725041.0,730111.0,755179.0,787404.0,Florida,0.2571183280755495,0.0037985583004404347
369,FL,12107,17669.0,424.0,73327.0,73376.0,74059.0,74731.0,Florida,0.23643467904885523,0.005673682942821587
370,FL,12109,63143.0,567.0,273427.0,277085.0,293175.0,306841.0,Florida,0.2057841031674385,0.0018478625737759946
371,FL,12111,75157.0,1221.0,329227.0,331428.0,344283.0,358704.0,Florida,0.2095237298719836,0.003403920781479995
372,FL,12113,48592.0,621.0,187991.0,188989.0,193783.0,198268.0,Florida,0.2450824137026651,0.0031321241955333187
373,FL,12115,91416.0,1620.0,434005.0,436207.0,448550.0,462286.0,Florida,0.19774771461822335,0.0035043241629640525
374,FL,12117,105227.0,1096.0,470855.0,471428.0,471009.0,478772.0,Florida,0.2197852004712055,0.0022891898440176115
375,FL,12119,22305.0,576.0,129751.0,130298.0,134867.0,144970.0,Florida,0.1538594191901773,0.003973235841898324
376,FL,12121,12972.0,315.0,43472.0,43517.0,44092.0,45411.0,Florida,0.2856576600383167,0.006936645306203343
377,FL,12123,7015.0,102.0,21800.0,21739.0,20786.0,21283.0,Florida,0.3296057886576141,0.004792557440210497
378,FL,12125,4321.0,116.0,16138.0,15417.0,15825.0,15460.0,Florida,0.2794954721862872,0.007503234152652005
379,FL,12127,118119.0,1988.0,553561.0,555764.0,565988.0,579192.0,Florida,0.2039375543861103,0.0034323678503846737
380,FL,12129,9972.0,125.0,33766.0,33895.0,34274.0,35178.0,Florida,0.2834726249360396,0.0035533572118937973
381,FL,12131,16555.0,210.0,75306.0,75937.0,79988.0,83304.0,Florida,0.1987299529434361,0.0025208873523480265
382,FL,12133,6642.0,110.0,25322.0,25313.0,24877.0,25414.0,Florida,0.26135201070276226,0.004328322971590462
383,GA,13001,4833.0,128.0,18440.0,18366.0,18411.0,18428.0,Georgia,0.26226394616887344,0.006945951812459301
384,GA,13003,2200.0,50.0,8289.0,8311.0,8358.0,8183.0,Georgia,0.2688500549920567,0.006110228522546743
385,GA,13005,3692.0,78.0,11140.0,11108.0,11071.0,11191.0,Georgia,0.32990796175498166,0.006969886515950317
386,GA,13007,536.0,15.0,2875.0,2851.0,2827.0,2788.0,Georgia,0.19225251076040173,0.005380200860832138
387,GA,13009,9574.0,240.0,43795.0,43794.0,43671.0,43635.0,Georgia,0.2194110232611436,0.005500171880371262
388,GA,13011,3990.0,94.0,18037.0,18082.0,18538.0,19328.0,Georgia,0.20643625827814568,0.00486341059602649
389,GA,13013,21998.0,256.0,83507.0,83975.0,86672.0,89299.0,Georgia,0.24634094446746324,0.0028667734241144918
390,GA,13015,29577.0,447.0,108888.0,109296.0,110901.0,112816.0,Georgia,0.2621702595376542,0.003962203942703163
391,GA,13017,4344.0,122.0,17195.0,17168.0,17152.0,17069.0,Georgia,0.25449645556271605,0.007147460308160994
392,GA,13019,4955.0,83.0,18166.0,18148.0,18128.0,18214.0,Georgia,0.272043483035028,0.004556934226419238
393,GA,13021,37615.0,788.0,157347.0,157025.0,155985.0,156197.0,Georgia,0.24081768535887374,0.005044911233890535
394,GA,13023,3353.0,100.0,12585.0,12524.0,12255.0,12257.0,Georgia,0.2735579668760708,0.008158603247124092
395,GA,13025,4168.0,109.0,18021.0,18043.0,18121.0,18183.0,Georgia,0.22922510036847604,0.005994610350327229
396,GA,13027,3430.0,86.0,16299.0,16268.0,16285.0,16253.0,Georgia,0.21103796222235896,0.005291330831231157
397,GA,13029,9218.0,91.0,44739.0,45035.0,46963.0,48225.0,Georgia,0.1911456713322965,0.001886988076723691
398,GA,13031,15450.0,264.0,79647.0,79918.0,80637.0,83059.0,Georgia,0.1860123526649731,0.003178463501848084
399,GA,13033,5315.0,110.0,24594.0,24633.0,24333.0,24388.0,Georgia,0.21793505002460226,0.004510414958176152
400,GA,13035,6556.0,157.0,25440.0,25551.0,26114.0,26649.0,Georgia,0.2460129836016361,0.005891403054523622
401,GA,13037,1365.0,22.0,5576.0,5573.0,5534.0,5469.0,Georgia,0.24958859023587493,0.004022673249222892
402,GA,13039,11467.0,120.0,54769.0,54925.0,55754.0,57013.0,Georgia,0.20112956694087314,0.0021047831196393807
403,GA,13043,2203.0,96.0,10990.0,11022.0,11000.0,11000.0,Georgia,0.20027272727272727,0.008727272727272728
404,GA,13045,23863.0,460.0,119141.0,119484.0,121592.0,124592.0,Georgia,0.19152915114935148,0.0036920508539874147
405,GA,13047,14833.0,168.0,67873.0,68006.0,68420.0,68826.0,Georgia,0.21551448580478308,0.0024409380176096244
406,GA,13049,3076.0,63.0,12518.0,12532.0,12813.0,12781.0,Georgia,0.24066974415147485,0.004929191769032157
407,GA,13051,64409.0,886.0,295280.0,295064.0,295656.0,301107.0,Georgia,0.21390734855051527,0.0029424755983753284
408,GA,13053,7486.0,22.0,9568.0,9481.0,9044.0,8819.0,Georgia,0.8488490758589409,0.0024946139018029254
409,GA,13055,6687.0,134.0,24969.0,24922.0,24828.0,24936.0,Georgia,0.2681665062560154,0.005373756817452679
410,GA,13057,63811.0,630.0,266625.0,268175.0,274839.0,281278.0,Georgia,0.2268609702856249,0.0022397770177546767
411,GA,13059,29898.0,232.0,128671.0,128550.0,129185.0,129875.0,Georgia,0.23020596727622714,0.0017863330125120309
412,GA,13061,533.0,6.0,2847.0,2830.0,2859.0,2845.0,Georgia,0.18734622144112478,0.00210896309314587
413,GA,13063,64612.0,977.0,297608.0,297623.0,297318.0,296564.0,Georgia,0.2178686556696025,0.0032943985109453607
414,GA,13065,2124.0,42.0,6746.0,6725.0,6698.0,6662.0,Georgia,0.3188231762233564,0.006304413089162414
415,GA,13067,176832.0,1819.0,766160.0,766374.0,766691.0,771952.0,Georgia,0.22907123758990197,0.002356364126266918
416,GA,13069,11189.0,284.0,43088.0,43052.0,42997.0,43172.0,Georgia,0.2591726118780691,0.00657833781154452
417,GA,13071,11752.0,246.0,45902.0,45900.0,45757.0,45762.0,Georgia,0.2568069577378611,0.005375639176609414
418,GA,13073,36344.0,390.0,156010.0,156849.0,159636.0,162419.0,Georgia,0.223766923820489,0.002401196904303068
419,GA,13075,4911.0,76.0,17230.0,17234.0,17266.0,17404.0,Georgia,0.28217651114686276,0.004366812227074236
420,GA,13077,33335.0,491.0,146154.0,146725.0,149925.0,152882.0,Georgia,0.21804398163289335,0.0032116272680891146
421,GA,13079,1780.0,55.0,12130.0,12103.0,12139.0,12140.0,Georgia,0.14662273476112025,0.004530477759472817
422,GA,13081,4679.0,137.0,20127.0,20050.0,20024.0,19708.0,Georgia,0.23741627765374468,0.006951491779987822
423,GA,13083,3393.0,29.0,16246.0,16235.0,16230.0,16081.0,Georgia,0.21099434114793855,0.001803370437161868
424,GA,13085,6964.0,101.0,26796.0,27056.0,28475.0,30138.0,Georgia,0.23107040944986396,0.0033512509124693076
425,GA,13087,7269.0,131.0,29369.0,29324.0,29045.0,28982.0,Georgia,0.2508108481126216,0.004520046925678007
426,GA,13089,153194.0,1746.0,764386.0,764420.0,759231.0,762820.0,Georgia,0.2008258829081566,0.002288875488319656
427,GA,13091,5244.0,154.0,19929.0,19874.0,19675.0,19802.0,Georgia,0.2648217351782648,0.007776992223007777
428,GA,13093,2383.0,69.0,11212.0,11165.0,10881.0,10572.0,Georgia,0.22540673477109346,0.0065266742338251985
429,GA,13095,19863.0,498.0,85790.0,85153.0,82267.0,82966.0,Georgia,0.23941132512113397,0.006002458838560374
430,GA,13097,35159.0,400.0,144227.0,144552.0,145628.0,147316.0,Georgia,0.23866382470335876,0.0027152515680577806
431,GA,13099,2767.0,62.0,10855.0,10799.0,10651.0,10574.0,Georgia,0.2616795914507282,0.005863438623037639
432,GA,13101,937.0,12.0,3703.0,3720.0,3708.0,3686.0,Georgia,0.25420510037981553,0.0032555615843733042
433,GA,13103,13314.0,196.0,64768.0,65158.0,66746.0,69041.0,Georgia,0.1928419345026868,0.0028388928317956
434,GA,13105,4558.0,109.0,19638.0,19667.0,19554.0,19814.0,Georgia,0.2300393661047744,0.005501160795397194
